"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Damon Casetta-Stubbs","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.86","5.93","5.78","5.87","","0.0","0.0","","999.0","sa3008387"
"Zach Barnes","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.32","6.32","5.80","5.79","","0.0","0.0","","999.0","sa3017203"
"Ben Wereski","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.18","5.86","5.75","5.90","","0.0","0.0","","999.0","sa3018234"
"Tommy McCollum","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.79","6.84","5.85","6.04","","0.0","0.0","","999.0","sa3017204"
"Carlos Gomez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.69","6.54","5.69","5.56","5.78","","0.0","-0.1","","999.0","sa3006699"
"Jesus Valles","CHW","0","1","1.0","0","0","0","0","0","1","1","0","0","0","1.61","4.49","3.68","5.89","6.01","","0.0","-0.1","","999.0","sa3005866"
"Brendan Hardy","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","7.41","6.85","5.48","5.71","","0.0","-0.1","","999.0","sa3008290"
"Ryan Hennen","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.70","6.09","5.55","5.44","5.68","","0.0","-0.1","","999.0","sa3018277"
"Sal Biasi","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","6.14","5.73","5.83","5.89","","0.0","0.0","","999.0","sa3004091"
"Nelfri Contreras","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.20","6.55","5.38","5.83","","0.0","-0.1","","999.0","sa3002809"
"Nick Lockhart","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","6.12","5.76","5.77","5.85","","0.0","-0.1","","999.0","sa3011743"
"Raymells Rosa","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.10","6.11","6.86","6.33","","0.0","0.0","","999.0","sa3002939"
"Alex Valdez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.69","6.02","5.79","5.89","","0.0","0.0","","999.0","sa3005432"
"Joey Matulovich","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.62","6.49","4.94","5.81","5.98","","0.0","0.0","","999.0","sa3008274"
"Andrew Shaps","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.05","6.84","5.60","5.90","","0.0","0.0","","999.0","sa3008430"
"Edison Suriel","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.79","6.70","5.61","5.90","","0.0","0.0","","999.0","sa917807"
"Peyton Plumlee","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.83","5.23","5.77","5.83","","0.0","-0.1","","999.0","sa3011654"
"Logan Hofmann","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.84","5.99","5.93","5.96","","0.0","0.0","","999.0","sa3014852"
"Leudeny Pineda","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.93","5.46","5.86","5.90","","0.0","0.0","","999.0","sa3007998"
"Walker Brockhouse","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.76","5.51","5.76","5.83","","0.0","-0.1","","999.0","sa3017105"
"Tyler Mattison","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.07","6.24","5.71","5.82","","0.0","-0.1","","999.0","sa3018117"
"Tom Sutera","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.67","5.11","4.46","6.07","6.07","","0.0","0.0","","999.0","sa3008478"
"Layonel Ovalles","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.68","6.07","5.32","5.61","5.73","","0.0","-0.1","","999.0","sa3015993"
"Ben Thompson","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.75","5.96","5.85","5.91","","0.0","0.0","","999.0","sa3011872"
"Brannon Jordan","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.70","6.21","5.46","5.90","6.00","","0.0","0.0","","999.0","sa3017814"
"Jeison Pena","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","6.57","6.40","5.84","6.00","","0.0","0.0","","999.0","sa3015403"
"Frankie Scalzo Jr.","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.25","6.35","5.83","5.89","","0.0","0.0","","999.0","sa3017724"
"Andrew Moore","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","6.62","6.86","6.34","6.29","","0.0","0.0","","999.0","sa3016795"
"Jose Aquino","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.32","6.87","5.67","5.89","","0.0","0.0","","999.0","sa3011364"
"Anthony Zimmerman","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","6.20","6.12","5.85","5.92","","0.0","0.0","","999.0","sa1171993"
"Braidyn Fink","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","6.25","5.67","5.79","5.97","","0.0","-0.1","","999.0","sa3014862"
"Christopher Troye","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.63","6.73","5.96","5.84","","0.0","0.0","","999.0","sa3017530"
"Ben Madison","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.58","6.46","5.72","5.71","","0.0","-0.1","","999.0","sa3008173"
"Nick Yoder","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.95","5.90","5.80","5.88","","0.0","-0.1","","999.0","sa3010634"
"Brad Deppermann","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.96","5.46","5.88","5.90","","0.0","0.0","","999.0","sa3011801"
"Duilio Ochoa","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.01","6.30","5.83","5.92","","0.0","0.0","","999.0","sa904550"
"Abel Adames","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.66","5.93","4.98","5.86","5.92","","0.0","0.0","","999.0","sa917912"
"Walki Lezan","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.10","6.23","5.72","5.99","","0.0","-0.1","","999.0","sa3015979"
"Tyler Owens","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.76","5.31","5.91","5.81","","0.0","0.0","","999.0","sa3011201"
"Gio Arriera","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.95","5.82","5.81","5.92","","0.0","0.0","","999.0","sa3004465"
"Ryan Hendrix","ARI","0","10","10.0","0","1","0","0","1","10","5","1","9","5","1.48","8.42","4.66","4.39","4.37","","0.0","0.0","","999.0","19535"
"Joel Condreay","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.93","5.68","6.22","6.91","6.36","","0.0","0.0","","999.0","sa3008102"
"Nick Richmond","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.71","6.01","5.63","5.57","5.72","","0.0","-0.1","","999.0","sa3011538"
"Hugo Villalobos","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.04","6.07","5.69","5.85","","0.0","-0.1","","999.0","sa3008729"
"Elvis Jerez","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.72","7.06","6.21","5.69","5.85","","0.0","-0.1","","999.0","sa3009469"
"Joan Valdez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","6.73","5.96","5.90","5.99","","0.0","-0.1","","999.0","sa3003013"
"Tyler Garbee","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.16","6.04","5.87","5.94","","0.0","0.0","","999.0","sa1170086"
"Carlos De Los Santos","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.47","5.94","5.94","5.99","","0.0","-0.1","","999.0","sa3005448"
"Niklas Rimmel","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.21","6.08","5.74","5.77","","0.0","-0.1","","999.0","sa3008426"
"Yeremi Ceballos","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.67","6.95","5.73","5.95","","0.0","0.0","","999.0","sa917883"
"Nate Peden","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.53","5.80","5.90","5.95","","0.0","0.0","","999.0","sa3005017"
"Nate Tellier","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.62","6.57","6.01","5.87","","0.0","0.0","","999.0","sa3015288"
"James Acuna","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.12","5.98","5.87","5.83","","0.0","0.0","","999.0","sa3014969"
"Jacob Coats","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.72","6.25","5.76","5.88","","0.0","-0.1","","999.0","sa3018150"
"Jason Reynolds","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.77","5.80","5.75","6.02","","0.0","-0.1","","999.0","sa3010577"
"Miguel Suero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","4.88","5.73","5.86","5.95","","0.0","0.0","","999.0","sa3006066"
"Wellington Diaz","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.21","6.25","5.87","5.95","","0.0","0.0","","999.0","sa3004579"
"Palmer Wenzel","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.55","6.12","5.88","5.95","","0.0","0.0","","999.0","sa3018095"
"Carlos Marcano","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.17","6.04","5.78","5.87","","0.0","-0.1","","999.0","sa3015509"
"Orlando Ortiz-Mayr","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.88","5.38","6.03","6.01","","0.0","-0.1","","999.0","sa3018181"
"Riggs Threadgill","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.43","6.38","6.06","6.18","","0.0","0.0","","999.0","sa3018111"
"James Marinan","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.94","5.59","6.47","6.34","","0.0","0.0","","999.0","sa3005121"
"Sergio Morillo","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.35","6.51","5.70","5.88","","0.0","-0.1","","999.0","sa3005196"
"Oliver Roque","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.38","5.70","5.94","5.94","","0.0","0.0","","999.0","sa3015465"
"Christian Vann","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.18","6.79","5.70","5.96","","0.0","0.0","","999.0","sa3007812"
"Enrique Santana","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","6.17","6.23","5.62","5.86","","0.0","-0.1","","999.0","sa3007496"
"Luigi Hernandez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.57","6.21","6.06","6.02","","0.0","0.0","","999.0","sa3016022"
"Marlon Perez","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.89","6.33","5.97","6.18","","0.0","0.0","","999.0","sa3018235"
"Heribert Garcia","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.18","4.87","5.94","5.97","","0.0","0.0","","999.0","sa3006408"
"Aaron Holiday","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","6.20","6.11","5.79","6.04","","0.0","-0.1","","999.0","sa3017937"
"Kelvin Caceres","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.84","6.90","5.94","6.12","","0.0","0.0","","999.0","sa3005876"
"Evan Brabrand","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.46","5.35","5.93","5.97","","0.0","0.0","","999.0","sa3010576"
"Jonas De La Cruz","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.02","5.89","5.92","5.98","","0.0","0.0","","999.0","sa3002680"
"Trey Benton","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.50","6.64","5.70","5.89","","0.0","-0.1","","999.0","sa3015034"
"Edward Urena","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.54","6.25","6.07","6.20","","0.0","0.0","","999.0","sa3015161"
"Maceo Campbell","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.41","6.40","6.05","5.90","","0.0","0.0","","999.0","sa3016797"
"Audry Lugo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.61","6.01","5.89","5.98","","0.0","0.0","","999.0","sa3008710"
"Chih-Ting Wang","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.86","6.00","5.83","5.98","","0.0","0.0","","999.0","sa3007602"
"Jason Ruffcorn","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.81","6.44","6.00","6.15","","0.0","0.0","","999.0","sa3017193"
"Andricson Salvador","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.02","6.62","5.78","5.96","","0.0","0.0","","999.0","sa3010266"
"Chad Sykes","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.22","5.83","6.06","6.13","","0.0","0.0","","999.0","sa1169870"
"Peyton Williams","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.06","5.68","5.95","5.87","","0.0","0.0","","999.0","sa3010813"
"Sam Kessler","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.45","6.62","5.90","5.98","","0.0","0.0","","999.0","sa3010650"
"Angello Infante","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.14","4.62","5.95","5.99","","0.0","0.0","","999.0","sa916705"
"Carlos Lomeli","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.14","5.83","6.04","6.05","","0.0","0.0","","999.0","sa3018108"
"Tyler Ras","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.96","5.28","6.30","6.98","6.43","","0.0","0.0","","999.0","sa3017718"
"Wilkin Ramos","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.74","6.22","5.58","5.81","","0.0","-0.1","","999.0","sa3006487"
"Alex Martinez","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","6.34","6.95","5.99","6.14","","0.0","0.0","","999.0","sa3015284"
"Junior Mieses","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.56","6.60","5.84","5.90","","0.0","0.0","","999.0","sa3005258"
"Brett Lockwood","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.94","4.76","6.56","6.44","6.38","","0.0","0.0","","999.0","sa3015041"
"Nathanael Heredia","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.15","7.24","5.45","5.94","","0.0","-0.1","","999.0","sa3009986"
"Alberto Mota","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.51","6.84","5.84","5.96","","0.0","-0.1","","999.0","sa3016712"
"Brailin Gonzalez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","6.04","7.07","5.72","5.99","","0.0","0.0","","999.0","sa3005442"
"Nick Snyder","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.34","6.61","5.74","6.00","","0.0","0.0","","999.0","sa3011528"
"John LaRossa","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.04","5.91","5.94","6.00","","0.0","0.0","","999.0","sa3014933"
"Nelson L. Alvarez","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","6.47","6.25","5.48","5.71","","0.0","-0.1","","999.0","sa3010783"
"Bryce Tucker","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.07","6.51","5.82","6.00","","0.0","0.0","","999.0","sa1119388"
"Jack Little","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.69","6.26","5.13","6.04","6.05","","0.0","-0.1","","999.0","sa1115817"
"Christian Tripp","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.92","6.13","5.89","6.00","","0.0","0.0","","999.0","sa3007610"
"Daniel Procopio","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","6.19","6.44","5.92","6.01","","0.0","0.0","","999.0","sa738270"
"Hector Figueroa","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.57","6.08","5.91","6.01","","0.0","0.0","","999.0","sa873724"
"Cristhian Tortosa","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","6.22","7.13","5.65","5.93","","0.0","-0.1","","999.0","sa920454"
"Tyler Thornton","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","7.02","6.71","5.77","5.93","","0.0","-0.1","","999.0","sa3018229"
"Leoni De La Cruz","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.93","6.50","5.80","6.10","","0.0","0.0","","999.0","sa3016070"
"Soenni Martinez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.19","6.68","5.78","6.01","","0.0","0.0","","999.0","sa3009605"
"Jose Rodulfo","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","6.01","5.75","5.99","6.15","","0.0","-0.1","","999.0","sa3002961"
"Rickey Ramirez","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.54","5.58","5.67","5.82","","0.0","-0.1","","999.0","sa3004644"
"Trevor Tietz","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.25","6.42","5.96","6.12","","0.0","0.0","","999.0","sa3017897"
"Johan Montero","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.40","6.14","6.09","6.09","","0.0","0.0","","999.0","sa3009488"
"Barbaro Pinero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.91","6.56","5.93","6.03","","0.0","0.0","","999.0","sa3016221"
"Adrian Rodriguez","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","6.51","7.10","5.86","6.00","","0.0","-0.1","","999.0","sa3015385"
"Cole Duensing","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.68","6.21","4.97","6.05","6.09","","0.0","-0.1","","999.0","sa918090"
"Gabriel Noguera","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.44","6.95","5.78","6.04","","0.0","0.0","","999.0","sa3002914"
"Jared Wetherbee","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","6.60","7.51","5.90","6.21","","0.0","0.0","","999.0","sa3017421"
"Yoniel Ramirez","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.74","6.60","6.08","6.21","","0.0","0.0","","999.0","sa3008131"
"Luis Carrasco","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.70","4.92","5.08","5.72","5.80","","0.0","-0.1","","999.0","sa1172127"
"Konnor Ash","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.09","6.62","6.07","6.21","","0.0","0.0","","999.0","sa3017503"
"Bobby Ay","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","6.10","6.83","5.94","5.95","","0.0","0.0","","999.0","sa3011535"
"Adrian Del Moral","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.34","6.12","5.93","6.05","","0.0","0.0","","999.0","sa3006816"
"Hazahel Quijada","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.61","7.04","5.64","6.12","","0.0","-0.1","","999.0","sa3007586"
"Leonard Garcia","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.54","6.23","5.98","6.20","","0.0","0.0","","999.0","sa3015156"
"Wandi Montout","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.70","6.41","5.91","6.06","","0.0","0.0","","999.0","sa3011422"
"Jose Diaz","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.01","6.67","5.89","5.97","","0.0","-0.1","","999.0","sa3005709"
"Andrew Marrero","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.40","6.73","5.74","6.00","","0.0","-0.1","","999.0","sa3016941"
"Cam Wynne","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.76","6.44","6.09","6.23","","0.0","0.0","","999.0","sa3017492"
"Osiel Rodriguez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.12","6.04","5.79","5.97","","0.0","-0.1","","999.0","sa3009991"
"Danny Cody","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.03","5.95","6.02","6.07","","0.0","0.0","","999.0","sa3010662"
"Yordy Richard","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.31","6.23","5.77","6.01","","0.0","-0.1","","999.0","sa3009755"
"Bowen Plagge","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.68","6.60","6.00","6.21","","0.0","-0.1","","999.0","sa3018237"
"Miguel Guerrero","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.85","5.59","5.94","6.16","","0.0","0.0","","999.0","sa3014872"
"Erick Rodriguez","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.20","5.89","5.90","5.99","","0.0","-0.1","","999.0","sa3015155"
"Alex Garbrick","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.88","6.77","6.11","6.24","","0.0","0.0","","999.0","sa3017465"
"Kolby Kubichek","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.65","6.21","5.71","5.90","","0.0","-0.1","","999.0","sa3017271"
"Rafael Monsion","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.59","6.11","5.92","6.08","","0.0","0.0","","999.0","sa3003096"
"Marc Davis","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.91","6.72","6.20","6.30","","0.0","0.0","","999.0","sa3017722"
"Enmanuel Solano","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","4.94","5.73","6.01","6.08","","0.0","0.0","","999.0","sa921578"
"Felix Ramires","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.01","5.48","7.07","6.92","6.53","","0.0","0.0","","999.0","sa3005828"
"Luis Tena","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.71","6.57","6.01","6.09","","0.0","0.0","","999.0","sa3005863"
"Yunior Thibo","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","5.19","6.80","6.09","6.15","","0.0","0.0","","999.0","sa3015217"
"Wilgenis Alvarado","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","5.36","7.06","5.79","6.09","","0.0","0.0","","999.0","sa3008708"
"Freicer Perez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.90","5.70","6.06","6.09","","0.0","0.0","","999.0","sa873207"
"Over Galue","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.48","5.91","5.60","5.80","","0.0","-0.1","","999.0","sa3008533"
"Francis Rivera","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.95","5.23","6.15","7.13","6.54","","0.0","0.0","","999.0","sa3009217"
"Esmerlin Vinicio","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.47","6.44","5.74","5.88","","0.0","-0.1","","999.0","sa3014708"
"Teodoro Ortega","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.97","6.22","5.94","6.06","","0.0","-0.1","","999.0","sa3006486"
"Joe DeMers","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.64","4.66","4.47","5.70","5.85","","0.0","-0.1","","999.0","sa3008597"
"Danny Denz","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.82","6.09","5.82","6.16","","0.0","-0.1","","999.0","sa3015368"
"Brendan Bell","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.51","6.51","6.16","6.27","","0.0","0.0","","999.0","sa3011236"
"Sean Mullen","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.58","5.14","5.66","5.81","","0.0","-0.1","","999.0","sa3017843"
"Jackson Hicks","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.74","5.92","5.92","5.93","","0.0","-0.1","","999.0","sa3017280"
"Keegan McCarville","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.66","5.89","6.07","6.10","","0.0","0.0","","999.0","sa1119731"
"Garrett Lawson","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.71","6.88","5.85","6.10","","0.0","0.0","","999.0","sa3014785"
"Zach Cable","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","6.17","6.40","6.07","6.24","","0.0","-0.1","","999.0","sa3016935"
"Blake Seigler","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","6.16","7.04","6.13","6.25","","0.0","0.0","","999.0","sa3017899"
"Hendry Nunez","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.72","6.22","5.94","6.02","","0.0","-0.1","","999.0","sa3006585"
"Bryan Peña","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.67","6.64","6.06","6.33","","0.0","0.0","","999.0","sa3006483"
"Shane Gustafson","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.18","6.00","6.03","6.11","","0.0","0.0","","999.0","sa3019610"
"Alexuan Vega","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","4.88","6.41","5.79","6.18","","0.0","-0.1","","999.0","sa3008334"
"Ben Miller","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","4.92","6.42","5.76","6.18","","0.0","-0.1","","999.0","sa3017208"
"Alberto Sojo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.68","6.15","6.06","6.11","","0.0","0.0","","999.0","sa3009466"
"Maycold Leon","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.76","6.66","5.79","6.02","","0.0","-0.1","","999.0","sa3008693"
"Charlie Cerny","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.24","5.99","5.74","5.87","","0.0","-0.1","","999.0","sa3007230"
"Xavier Javier","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.42","6.00","6.05","6.11","","0.0","0.0","","999.0","sa872871"
"Jake Stevenson","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","6.19","6.96","6.01","6.12","","0.0","0.0","","999.0","sa1169857"
"Euri Montero","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","4.97","5.96","5.99","6.03","","0.0","-0.1","","999.0","sa3015989"
"Luis De La Rosa","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.65","5.82","6.26","6.04","","0.0","0.0","","999.0","sa3009778"
"Raimon Gomez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.98","5.70","5.80","5.94","","0.0","-0.1","","999.0","sa3017645"
"Jose Corniell","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.57","5.63","6.07","6.09","","0.0","-0.1","","999.0","sa3015213"
"Malcolm Van Buren","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.90","8.24","8.28","5.88","6.00","","0.0","0.0","","999.0","sa918752"
