"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Yadier Álvarez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.64","4.64","4.60","4.66","","0.0","0.0","","999.0","sa868984"
"Sean Chandler","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","8.30","4.47","4.62","4.66","","0.0","0.0","","999.0","sa876088"
"Joe Jones","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.79","4.39","4.65","4.66","","0.0","0.0","","999.0","sa3014870"
"Ryan Weiss","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.69","3.66","4.72","4.70","","0.0","0.0","","999.0","sa3007778"
"Tyler Webb","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.44","7.77","4.18","4.50","4.67","","0.0","0.0","","999.0","14974"
"Robinson Leyer","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","8.51","4.35","4.65","4.67","","0.0","0.0","","999.0","14399"
"Brandyn Sittinger","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.86","3.79","4.64","4.67","","0.0","0.0","","999.0","19192"
"Blake Whitney","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.59","3.79","4.63","4.66","","0.0","0.0","","999.0","sa3007966"
"Billy Lescher","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.19","3.42","4.61","4.61","","0.0","-0.1","","999.0","sa3004471"
"Austin Roberts","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.73","3.66","4.57","4.60","","0.0","-0.1","","999.0","sa3010254"
"Joe Corbett","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.59","3.73","4.61","4.63","","0.0","-0.1","","999.0","sa3010237"
"Ashton Goudeau","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.02","3.10","4.86","4.87","","0.0","0.0","","999.0","15139"
"Tyler Stevens","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","8.02","3.97","4.65","4.67","","0.0","0.0","","999.0","sa915801"
"Declan Cronin","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.30","3.81","4.61","4.77","","0.0","-0.1","","999.0","sa3010252"
"A.J. Puckett","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.92","3.47","4.69","4.67","","0.0","0.0","","999.0","sa738686"
"Alec Hansen","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","9.23","5.48","4.62","4.77","","0.0","-0.1","","999.0","sa738344"
"Grant Dayton","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.39","8.03","3.68","4.56","4.67","","0.0","0.0","","999.0","11203"
"Dalton Sawyer","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.47","8.24","4.57","4.52","4.67","","0.0","0.0","","999.0","sa875849"
"Riley Davis","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","7.84","3.60","4.35","4.49","","0.0","-0.1","","999.0","sa3018145"
"Jackson Tetreault","WSN","0","10","10.0","0","1","0","0","1","10","5","1","8","4","1.38","7.09","3.22","4.57","4.62","","0.0","0.0","","999.0","20565"
"David Ellingson","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.76","3.59","4.66","4.67","","0.0","0.0","","999.0","sa873708"
"Scott Blewett","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","6.47","3.08","4.65","4.67","","0.0","0.0","","999.0","16427"
"Alex Young","","0","34","34.0","2","2","0","0","0","34","15","4","30","12","1.34","7.86","3.18","4.03","4.14","","0.0","0.0","","999.0","18333"
"Brandon Leibrandt","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.35","6.74","2.86","4.50","4.67","","0.0","0.0","","999.0","16135"
"Myles Gayman","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.52","3.55","5.11","4.99","","0.0","0.0","","999.0","sa3015275"
"Daniel Ponce de Leon","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.39","8.32","3.83","4.61","4.67","","0.0","0.0","","999.0","16110"
"Ervin Santana","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","7.48","3.00","4.78","4.68","","0.0","0.0","","999.0","3200"
"Brian Moran","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","7.39","3.30","4.41","4.58","","0.0","0.0","","999.0","9646"
"Ryan Eades","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.38","3.77","4.71","4.68","","0.0","0.0","","999.0","14808"
"Lisandro Santos","","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.50","8.16","4.88","4.49","4.68","","0.0","0.0","","999.0","sa945728"
"Zak Baayoun","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.59","6.96","3.98","5.41","5.04","","0.0","0.0","","999.0","sa3010661"
"Eddie Butler","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.24","3.19","4.63","4.68","","0.0","0.0","","999.0","13453"
"Sal Mendez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.20","3.99","4.53","4.68","","0.0","0.0","","999.0","sa739012"
"Josan Méndez","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.34","3.38","4.59","4.61","","0.0","-0.1","","999.0","sa3006122"
"Parker Markel","","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.48","9.04","5.05","4.47","4.58","","0.0","0.0","","999.0","12106"
"Dakota Bacus","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.62","3.69","4.64","4.68","","0.0","0.0","","999.0","14545"
"Pedro Garcia","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","8.05","4.03","5.04","4.99","","0.0","0.0","","999.0","sa3011805"
"Luke Shilling","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","8.35","4.42","4.67","4.78","","0.0","-0.1","","999.0","sa3014781"
"Hever Bueno","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.48","8.20","4.52","4.60","4.64","","0.0","-0.1","","999.0","sa738180"
"Haylen Green","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.02","3.57","4.56","4.78","","0.0","-0.1","","999.0","sa3017716"
"Matt Hartman","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.48","8.35","4.60","4.66","4.68","","0.0","0.0","","999.0","sa3008498"
"Nathan Bates","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.49","3.91","4.64","4.68","","0.0","0.0","","999.0","sa875717"
"Mark Melancon","ARI","0","62","62.0","3","3","0","11","10","67","30","7","44","23","1.45","6.34","3.27","4.39","4.33","","0.0","-0.1","","999.0","4264"
"Josh Maciejewski","NYY","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","7.51","3.26","4.39","4.59","","0.0","-0.1","","999.0","sa3007581"
"Melvi Acosta","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","6.42","3.78","4.63","4.69","","0.0","0.0","","999.0","sa917401"
"Liu Fuenmayor","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.21","4.14","4.59","4.62","","0.0","0.0","","999.0","sa3003126"
"Luis Avilán","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.26","3.98","4.54","4.69","","0.0","0.0","","999.0","2882"
"Ben Hecht","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","7.98","4.56","4.67","4.68","","0.0","0.0","","999.0","sa738501"
"Zack Brown","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.44","3.91","4.64","4.69","","0.0","0.0","","999.0","sa738901"
"JD Hammer","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.61","4.35","4.64","4.69","","0.0","0.0","","999.0","19548"
"Harold Chirino","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.37","4.05","4.61","4.73","","0.0","0.0","","999.0","sa917637"
"Joe Gatto","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.90","4.42","4.66","4.69","","0.0","0.0","","999.0","sa828693"
"Blake Townsend","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.41","8.54","4.35","4.22","4.51","","0.0","-0.1","","999.0","sa3010125"
"Rio Gomez","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.63","3.61","4.73","4.62","","0.0","0.0","","999.0","sa3004676"
"Ryan Moseley","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","6.80","4.20","4.64","4.69","","0.0","0.0","","999.0","sa738670"
"Cody Carroll","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.26","4.19","4.67","4.69","","0.0","0.0","","999.0","17664"
"Brad Case","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.21","3.48","4.73","4.75","","0.0","0.0","","999.0","sa3007613"
"Matt Bowman","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.55","3.58","4.68","4.69","","0.0","0.0","","999.0","13528"
"Joan Baez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.77","3.77","4.67","4.69","","0.0","0.0","","999.0","sa828412"
"Brad Peacock","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.47","3.40","4.74","4.70","","0.0","0.0","","999.0","5401"
"Juan Nunez","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.45","8.46","4.52","4.62","4.74","","0.0","-0.1","","999.0","sa828600"
"Ike Schlabach","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.40","4.03","4.55","4.70","","0.0","0.0","","999.0","sa875796"
"Adam Lau","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.33","3.71","4.70","4.70","","0.0","0.0","","999.0","sa876250"
"Carlos Navas","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.42","3.45","4.67","4.70","","0.0","0.0","","999.0","sa550615"
"Durbin Feltman","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.78","3.62","4.79","4.63","","0.0","0.0","","999.0","sa3007959"
"Rogelio Armenteros","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.33","3.63","4.72","4.70","","0.0","0.0","","999.0","17679"
"Phillip Diehl","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.39","7.73","3.45","4.55","4.60","","0.0","0.0","","999.0","20030"
"Darin Gillies","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.70","3.97","4.69","4.70","","0.0","0.0","","999.0","sa875269"
"Justin Miller","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.33","7.71","3.07","4.59","4.66","","0.0","-0.1","","999.0","8580"
"Gabe Klobosits","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.63","3.72","4.69","4.70","","0.0","0.0","","999.0","19881"
"Edwuin Bencomo","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.92","3.54","4.56","4.76","","0.0","-0.1","","999.0","sa917763"
"Nick Jones","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","8.29","4.81","4.62","4.82","","0.0","0.0","","999.0","sa3017419"
"Alex Moore","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.55","7.55","3.82","5.55","5.06","","0.0","0.0","","999.0","sa3011534"
"Andrew Brown","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.79","4.23","4.68","4.71","","0.0","0.0","","999.0","sa918255"
"Alex Manasa","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.80","3.29","4.73","4.71","","0.0","0.0","","999.0","sa3004213"
"Samuel Reyes","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.69","4.26","4.70","4.70","","0.0","0.0","","999.0","sa3003036"
"Shaun Anderson","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","7.15","3.22","4.49","4.61","","0.0","0.0","","999.0","19453"
"Jasier Herrera","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.08","3.66","4.66","4.71","","0.0","0.0","","999.0","sa873294"
"Aaron Brown","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","7.01","4.41","4.53","4.71","","0.0","0.0","","999.0","sa598306"
"Victor Alcántara","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.30","3.42","4.70","4.71","","0.0","0.0","","999.0","15028"
"Zac Ryan","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","8.13","4.20","4.68","4.71","","0.0","0.0","","999.0","sa873262"
"James Meeker","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","6.79","3.29","4.69","4.76","","0.0","0.0","","999.0","sa3017476"
"Ryne Harper","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.81","3.16","4.69","4.71","","0.0","0.0","","999.0","12680"
"Joan Martinez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","8.10","4.45","4.66","4.71","","0.0","0.0","","999.0","sa917483"
"Michael Mercado","TBR","2","2","9.0","0","1","1","0","0","9","5","2","7","3","1.38","7.02","3.24","4.84","4.94","","0.0","0.0","","999.0","sa3005024"
"Erubiel Armenta","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","8.74","5.33","4.59","4.85","","0.0","0.0","","999.0","sa3015125"
"Robert Gsellman","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","6.31","3.03","4.65","4.65","","0.0","0.0","","999.0","13696"
"Robbie Hitt","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.29","4.03","4.66","4.76","","0.0","0.0","","999.0","sa3004463"
"Blake Brown","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","8.52","5.09","4.74","4.85","","0.0","0.0","","999.0","sa3014847"
"Kyle Molnar","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.60","4.11","4.68","4.72","","0.0","0.0","","999.0","sa3014909"
"Tyler Johnson","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","7.95","4.95","4.65","4.72","","0.0","0.0","","999.0","sa915688"
"Mark Potter","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.99","4.33","4.72","4.72","","0.0","0.0","","999.0","sa3008066"
"Nate Griep","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.42","4.09","4.67","4.72","","0.0","0.0","","999.0","sa875199"
"Preston Guilmet","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.37","7.55","3.15","4.72","4.72","","0.0","0.0","","999.0","7303"
"David Hernandez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.86","3.59","4.70","4.72","","0.0","0.0","","999.0","4259"
"Hayden Deal","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","6.38","3.57","4.60","4.65","","0.0","0.0","","999.0","sa3004680"
"Chase Johnson","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","6.79","4.09","4.70","4.72","","0.0","0.0","","999.0","sa549740"
"Willy Taveras","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.77","2.96","4.75","4.72","","0.0","0.0","","999.0","sa917753"
"Bryan Mitchell","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.91","3.74","4.69","4.72","","0.0","0.0","","999.0","11479"
"Andy Fisher","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","8.23","4.92","4.95","5.04","","0.0","0.0","","999.0","sa1172135"
"Zach Lee","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.55","6.70","3.38","5.57","5.08","","0.0","0.0","","999.0","11468"
"Braden Scott","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.23","4.33","4.53","4.77","","0.0","-0.1","","999.0","sa3018143"
"Holden Capps","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.87","4.37","4.56","4.73","","0.0","0.0","","999.0","sa3004097"
"Matt Pidich","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.78","3.69","5.10","5.04","","0.0","0.0","","999.0","sa915680"
"Paul Campbell","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.59","3.62","4.67","4.66","","0.0","-0.1","","999.0","22248"
"Cameron Gann","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.95","4.22","4.72","4.73","","0.0","0.0","","999.0","sa875845"
"Austin Kitchen","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.59","5.69","3.30","5.52","5.09","","0.0","0.0","","999.0","sa3015124"
"Jake Fishman","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.42","6.46","3.27","4.50","4.63","","0.0","0.0","","999.0","20060"
"Nate Fisher","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","7.68","3.34","4.51","4.73","","0.0","-0.1","","999.0","25512"
"Raffi Vizcaíno","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.63","4.14","4.71","4.73","","0.0","0.0","","999.0","sa736742"
"Joel Peguero","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.60","4.18","4.67","4.73","","0.0","0.0","","999.0","sa917689"
"Brody Koerner","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.42","3.42","4.68","4.73","","0.0","0.0","","999.0","17748"
"Shane Carle","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.06","3.88","4.71","4.73","","0.0","0.0","","999.0","15258"
"Nick Wells","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.56","4.34","4.57","4.73","","0.0","0.0","","999.0","sa828791"
"Joey Gerber","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.55","3.48","4.57","4.64","","0.0","-0.1","","999.0","24591"
"Ryan Clark","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.47","3.76","4.69","4.74","","0.0","0.0","","999.0","sa875057"
"Boomer Biegalski","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.37","3.33","4.75","4.74","","0.0","0.0","","999.0","sa873983"
"Andrew Schultz","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","8.14","4.78","4.76","4.87","","0.0","0.0","","999.0","sa3010782"
"Aaron Barrett","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.93","4.06","4.88","4.93","","0.0","0.0","","999.0","11243"
"Zach Neff","MIN","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.43","7.55","3.89","4.50","4.61","","0.0","-0.1","","999.0","sa3008068"
"Jeanmar Gómez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.58","3.45","4.77","4.74","","0.0","0.0","","999.0","9033"
"Quintin Torres-Costa","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","8.31","5.12","4.53","4.74","","0.0","0.0","","999.0","sa876206"
"Cody Sedlock","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.58","3.65","4.56","4.64","","0.0","0.0","","999.0","19357"
"Brayan Perez","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.43","6.13","3.39","4.31","4.56","","0.0","-0.1","","999.0","sa3006100"
"Ryan Conroy","BAL","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.45","7.02","3.86","4.45","4.57","","0.0","-0.1","","999.0","sa3007906"
"Vin Timpanelli","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.56","9.27","5.46","5.07","5.06","","0.0","0.0","","999.0","sa3014814"
"Dillon Larsen","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","7.93","5.01","4.59","4.68","","0.0","0.0","","999.0","sa3018263"
"Christian Cosby","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.70","3.64","4.82","4.78","","0.0","0.0","","999.0","sa3007245"
"Triston Polley","TEX","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.55","7.45","4.92","4.48","4.71","","0.0","-0.1","","999.0","sa3010258"
"Braden Zarbnisky","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","7.63","3.35","4.78","4.88","","0.0","0.0","","999.0","sa3014791"
"Rodney Hutchison","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.13","3.79","4.74","4.75","","0.0","0.0","","999.0","sa3008162"
"Jarod Bayless","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","8.05","3.71","4.38","4.56","","0.0","-0.1","","999.0","sa3010236"
"Cody Beckman","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.38","4.27","4.64","4.75","","0.0","0.0","","999.0","sa3004698"
"Dan Winkler","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.48","8.17","4.59","4.68","4.75","","0.0","0.0","","999.0","12237"
"Nash Walters","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.80","3.84","4.72","4.76","","0.0","0.0","","999.0","25413"
"Taylor Floyd","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.83","4.85","4.62","4.80","","0.0","0.0","","999.0","sa3011367"
"Elvis Luciano","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.59","4.23","4.75","4.75","","0.0","0.0","","999.0","20632"
"Cory Thompson","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.17","3.85","4.58","4.72","","0.0","-0.1","","999.0","sa738349"
"Grant Gavin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.81","4.32","4.66","4.75","","0.0","0.0","","999.0","sa918674"
"Erik Miller","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.47","8.15","4.54","4.68","4.89","","0.0","0.0","","999.0","sa3011336"
"Ruben Ramirez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.47","4.27","4.72","4.76","","0.0","0.0","","999.0","sa3017474"
"Scott Kobos","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","8.66","5.04","4.60","4.75","","0.0","0.0","","999.0","sa3014856"
"Stephen Woods Jr.","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.58","7.43","5.25","4.62","4.76","","0.0","0.0","","999.0","sa737853"
"Jon Harris","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.19","3.54","4.69","4.76","","0.0","0.0","","999.0","sa658929"
"Caleb Freeman","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.97","4.35","4.73","4.86","","0.0","-0.1","","999.0","sa3011339"
"Brian Shaffer","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.39","7.44","3.51","4.43","4.53","","0.0","-0.1","","999.0","sa915633"
"Ben Bracewell","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.03","3.26","4.75","4.76","","0.0","0.0","","999.0","sa837103"
"Jaime Schultz","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.37","4.23","4.75","4.76","","0.0","0.0","","999.0","15066"
"Glenn Sparkman","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.01","2.41","4.84","4.76","","0.0","0.0","","999.0","15200"
"Phil Pfeifer","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.41","4.03","4.69","4.76","","0.0","0.0","","999.0","sa602699"
"Mike Wright Jr.","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.56","3.45","4.71","4.76","","0.0","0.0","","999.0","12586"
"Mack Lemieux","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.43","4.72","4.55","4.76","","0.0","0.0","","999.0","sa875726"
"Brett de Geus","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.84","4.20","4.77","4.76","","0.0","0.0","","999.0","23592"
"Jesus Zambrano","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.39","4.10","4.71","4.76","","0.0","0.0","","999.0","sa737066"
"Francis Martes","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","8.32","4.91","4.60","4.71","","0.0","-0.1","","999.0","17303"
"Nathan Webb","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.49","4.28","4.69","4.77","","0.0","0.0","","999.0","sa918814"
"Andre Granillo","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.09","4.50","4.52","4.73","","0.0","-0.1","","999.0","sa3016913"
"Zach Featherstone","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","8.41","5.19","4.55","4.77","","0.0","0.0","","999.0","sa918266"
"Rookie Davis","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.15","3.74","4.83","4.77","","0.0","0.0","","999.0","14962"
"Denson Hull","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.47","4.23","4.66","4.77","","0.0","0.0","","999.0","sa3010139"
"Josh Smith","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.52","3.92","4.54","4.73","","0.0","-0.1","","999.0","sa3009923"
"Mitchell Osnowitz","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.53","7.75","4.75","4.73","4.77","","0.0","0.0","","999.0","sa833270"
"Steven Klimek","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.97","4.08","4.72","4.77","","0.0","0.0","","999.0","sa876117"
"Ben Onyshko","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.43","7.40","4.08","4.24","4.59","","0.0","-0.1","","999.0","sa3008096"
"Zach Vennaro","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","7.43","4.55","4.67","4.82","","0.0","0.0","","999.0","sa3010326"
"Jonathan Holder","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.07","3.41","4.83","4.89","","0.0","0.0","","999.0","16588"
"Will Carter","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.40","4.62","4.69","4.77","","0.0","0.0","","999.0","sa829689"
"Frank Rubio","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.73","3.43","4.75","4.77","","0.0","0.0","","999.0","sa3005162"
"Jeremy Walker","TBR","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.40","6.77","3.37","4.41","4.54","","0.0","-0.1","","999.0","19981"
"Bernie Martinez","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","7.61","3.37","4.45","4.59","","0.0","-0.1","","999.0","sa3010142"
"Bear Bellomy","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","6.31","3.06","4.86","4.83","","0.0","0.0","","999.0","sa1170484"
"Jared Janczak","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.57","4.69","4.69","4.78","","0.0","0.0","","999.0","sa3010300"
"Carlos Belen","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","5.86","3.39","4.61","4.84","","0.0","-0.1","","999.0","sa736746"
"Bryan Pall","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.41","8.18","4.14","4.40","4.59","","0.0","-0.1","","999.0","sa3008614"
